bayesian_uncertainty_weight,k,avg_ndcg_at_k,std_ndcg_at_k,avg_precision_at_k,std_precision_at_k,avg_mrr_at_k,std_mrr_at_k,avg_relevant_hits_at_k,avg_strong_hits_at_k,avg_test_relevant,avg_test_strong_relevant,username,score_count,n_runs,clip_predictions
18,10,0.002597500233066815,0.012791945416811489,0.004,0.019694638556693237,0.004222222222222222,0.020818756591430208,0.04,0.04,32.63,17.87,MarnikBe,163,100,False
20,10,0.0019612923510772978,0.011210647073794558,0.0030000000000000005,0.01714466079977653,0.003222222222222222,0.01843719517323857,0.03,0.03,32.63,17.87,MarnikBe,163,100,False
-4,10,0.0006943122193677726,0.006943122193677728,0.001,0.01,0.00125,0.0125,0.01,0.01,32.63,17.87,MarnikBe,163,100,False
-5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63,17.87,MarnikBe,163,100,False
7,5,0.4125672118615992,0.2100549497226762,0.42200000000000004,0.20279860139377864,0.787,0.30599674301208946,2.11,1.67,90.2,39.17,Edison-great,459,100,False
6,5,0.4091735959298976,0.21012147375182763,0.42,0.20201010075756312,0.7759999999999999,0.3088601832457735,2.1,1.68,90.2,39.17,Edison-great,459,100,False
8,5,0.4061640864360371,0.21421302096131797,0.42200000000000004,0.20478123335734044,0.7665000000000001,0.307979321751092,2.11,1.65,90.2,39.17,Edison-great,459,100,False
9,5,0.39809684077601337,0.21159462066029686,0.42,0.20201010075756315,0.7561666666666667,0.30875419452614067,2.1,1.62,90.2,39.17,Edison-great,459,100,False
5,5,0.3951735159163895,0.19546758098264055,0.42,0.18748737331221837,0.696,0.3106428655208258,2.1,1.75,90.2,39.17,Edison-great,459,100,False
10,5,0.3939978730237553,0.21154388218072756,0.424,0.20156959847730765,0.7415,0.3089889290074294,2.12,1.63,90.2,39.17,Edison-great,459,100,False
12,5,0.37678951625589163,0.2063679157943716,0.42,0.20201010075756312,0.7081666666666666,0.3199019122255551,2.1,1.57,90.2,39.17,Edison-great,459,100,False
13,5,0.37641653237001177,0.20506362087240843,0.426,0.1982855812134904,0.7051666666666666,0.31535431589987456,2.13,1.58,90.2,39.17,Edison-great,459,100,False
15,5,0.37124868307010034,0.2058307329877322,0.42800000000000005,0.1990279407824972,0.6934999999999999,0.3211921448905529,2.14,1.57,90.2,39.17,Edison-great,459,100,False
17,5,0.35935980788128014,0.2006531623816717,0.42200000000000004,0.19673085752629224,0.6778333333333333,0.32465171703494405,2.11,1.53,90.2,39.17,Edison-great,459,100,False
18,5,0.35473674754309564,0.201940212033176,0.42,0.19796949055831606,0.6731666666666666,0.3231951091266882,2.1,1.5,90.2,39.17,Edison-great,459,100,False
20,5,0.35053603647532744,0.19576950911826835,0.42200000000000004,0.19673085752629224,0.6635,0.31836506267383224,2.11,1.49,90.2,39.17,Edison-great,459,100,False
3,5,0.3223854902997759,0.12481180350782294,0.41,0.14319584667528074,0.43200000000000005,0.11248344434860294,2.05,1.8,90.2,39.17,Edison-great,459,100,False
-1,5,0.07048177489058183,0.07499182037242422,0.10200000000000001,0.10822722075860265,0.11,0.11415035273840826,0.51,0.51,90.2,39.17,Edison-great,459,100,False
-2,5,0.06508493906678452,0.0775421818994999,0.094,0.11175369742826807,0.0995,0.11403858110217775,0.47,0.47,90.2,39.17,Edison-great,459,100,False
0,5,0.05874467839043358,0.09148111069529972,0.064,0.09797958971132711,0.12233333333333332,0.1962073046481868,0.32,0.32,90.2,39.17,Edison-great,459,100,False
-3,5,0.04087349422134841,0.06439044131596358,0.05800000000000001,0.09120960431441374,0.0675,0.10692558537637666,0.29,0.29,90.2,39.17,Edison-great,459,100,False
-4,5,0.02492896472734494,0.05173117641333507,0.038000000000000006,0.07885544888073252,0.038000000000000006,0.07885544888073252,0.19,0.19,90.2,39.17,Edison-great,459,100,False
-5,5,0.010496406200987343,0.03577436650810191,0.016,0.054531984868858144,0.016,0.054531984868858144,0.08,0.08,90.2,39.17,Edison-great,459,100,False
6,10,0.37554039444252113,0.13550023254476998,0.40700000000000003,0.12165109904554869,0.7800952380952382,0.2992413734328376,4.07,3.07,90.2,39.17,Edison-great,459,100,False
7,10,0.3698654941546806,0.14295261481117455,0.39799999999999996,0.1302522804624033,0.7909285714285714,0.29646953477171384,3.98,2.94,90.2,39.17,Edison-great,459,100,False
5,10,0.36403869031739616,0.13235025052783295,0.402,0.1180480983978714,0.7007619047619048,0.30091172909970376,4.02,3.11,90.2,39.17,Edison-great,459,100,False
8,10,0.35920606010936706,0.14679128514114034,0.39,0.13446489534747752,0.7704285714285715,0.29878778313831844,3.9,2.81,90.2,39.17,Edison-great,459,100,False
9,10,0.3523374513516126,0.14752829881203777,0.386,0.13708362116576583,0.7600952380952382,0.29972327227952233,3.86,2.75,90.2,39.17,Edison-great,459,100,False
10,10,0.3448632430943481,0.147071791067386,0.38,0.1340887690293187,0.7456666666666666,0.2996853007093932,3.8,2.69,90.2,39.17,Edison-great,459,100,False
12,10,0.3393304541491917,0.14878338494426407,0.384,0.14264457489675078,0.7150119047619047,0.3057074496901129,3.84,2.72,90.2,39.17,Edison-great,459,100,False
3,10,0.33831750162059676,0.10344301259877671,0.418,0.11315493981280889,0.4348571428571429,0.10277674427154795,4.18,3.47,90.2,39.17,Edison-great,459,100,False
13,10,0.33614444943083266,0.14888528661868408,0.382,0.14451591083631066,0.7103452380952381,0.30450549950576256,3.82,2.69,90.2,39.17,Edison-great,459,100,False
15,10,0.3289218224199526,0.14412166010155747,0.377,0.1391569131040441,0.6986071428571428,0.3108922857643196,3.77,2.63,90.2,39.17,Edison-great,459,100,False
17,10,0.32223674868126556,0.14362109907203202,0.373,0.14060116240162052,0.6831190476190475,0.3144072336018913,3.73,2.61,90.2,39.17,Edison-great,459,100,False
18,10,0.3198687992046106,0.1439796611843298,0.37200000000000005,0.1414784846404626,0.6786904761904762,0.3125797958086789,3.72,2.59,90.2,39.17,Edison-great,459,100,False
20,10,0.3144507999602091,0.14447752057072513,0.36700000000000005,0.14498693776065524,0.6675952380952381,0.31054441846764413,3.67,2.55,90.2,39.17,Edison-great,459,100,False
0,10,0.15483417132498642,0.08845247026474692,0.19699999999999998,0.10959521481849065,0.2110277777777778,0.15035996104415972,1.97,1.97,90.2,39.17,Edison-great,459,100,False
-1,10,0.09056764983788126,0.07127152937324809,0.114,0.09103223982122315,0.14517460317460318,0.0963466084889606,1.14,1.14,90.2,39.17,Edison-great,459,100,False
-2,10,0.06950504428341589,0.06259153555495163,0.086,0.07787584005740461,0.12780555555555556,0.10236527912602263,0.86,0.86,90.2,39.17,Edison-great,459,100,False
-3,10,0.04436694113979269,0.05250703523790573,0.053000000000000005,0.06269212893420538,0.09449206349206349,0.10577425473704408,0.53,0.53,90.2,39.17,Edison-great,459,100,False
-4,10,0.027275986152491292,0.04446544734570152,0.034,0.05545040554177648,0.054218253968253964,0.08477491087502745,0.34,0.34,90.2,39.17,Edison-great,459,100,False
-5,10,0.011171777701978169,0.032151162206534675,0.014000000000000002,0.040251733132897774,0.021555555555555553,0.05977928393998713,0.14,0.14,90.2,39.17,Edison-great,459,100,False
7,5,0.16948113064434905,0.15586089344150986,0.18,0.15954480704349316,0.3125,0.2936799203604081,0.9,0.89,23.96,11.67,TheRealist68,149,100,False
8,5,0.16592259832943487,0.15009563295393935,0.17800000000000002,0.15280541531469014,0.30866666666666664,0.2897179246608832,0.89,0.88,23.96,11.67,TheRealist68,149,100,False
5,5,0.16429014922733404,0.15506454712019807,0.16400000000000003,0.1460040126748978,0.3256666666666667,0.3214499627677875,0.82,0.82,23.96,11.67,TheRealist68,149,100,False
6,5,0.16381991417145206,0.152472732326558,0.168,0.14966629547095767,0.3145,0.3048951080880553,0.84,0.84,23.96,11.67,TheRealist68,149,100,False
9,5,0.1604776184339908,0.1446805548475672,0.17600000000000002,0.15117051714049687,0.29266666666666663,0.27173549560834503,0.88,0.87,23.96,11.67,TheRealist68,149,100,False
3,5,0.16011704282508904,0.16091249849532013,0.158,0.15121060301660882,0.31366666666666665,0.3275798066759657,0.79,0.79,23.96,11.67,TheRealist68,149,100,False
10,5,0.1554584026206495,0.142870914659184,0.17400000000000002,0.15739033379377898,0.27416666666666667,0.2629088660152129,0.87,0.86,23.96,11.67,TheRealist68,149,100,False
12,5,0.15218129306658976,0.14110623453811746,0.17400000000000002,0.1548019262271512,0.264,0.26067253086999476,0.87,0.86,23.96,11.67,TheRealist68,149,100,False
13,5,0.15001525698433965,0.1439402712334782,0.172,0.15832456116050556,0.2583333333333333,0.2629635557445777,0.86,0.85,23.96,11.67,TheRealist68,149,100,False
15,5,0.14328439974867702,0.141083333564529,0.162,0.15490629295144726,0.2533333333333333,0.2748124551796834,0.81,0.8,23.96,11.67,TheRealist68,149,100,False
17,5,0.13808433843003054,0.13672575518067814,0.15600000000000003,0.14928787186797426,0.25,0.275087987148477,0.78,0.77,23.96,11.67,TheRealist68,149,100,False
18,5,0.13516297143317643,0.13645413561327846,0.15200000000000002,0.14803766924384995,0.247,0.2762623308033063,0.76,0.75,23.96,11.67,TheRealist68,149,100,False
0,5,0.13498980871311425,0.17338090544594104,0.13,0.15666989036012804,0.28600000000000003,0.36731439574275515,0.65,0.58,23.96,11.67,TheRealist68,149,100,False
20,5,0.13054580340995423,0.1350856139956355,0.14600000000000002,0.14454386632759372,0.2415,0.27846878697596483,0.73,0.72,23.96,11.67,TheRealist68,149,100,False
-1,5,0.108814674960299,0.15875297955032402,0.094,0.13167146136264207,0.24366666666666667,0.36456991557800916,0.47,0.46,23.96,11.67,TheRealist68,149,100,False
-2,5,0.0428732252150069,0.10730788209477912,0.032,0.07898344027949049,0.11283333333333333,0.2962812443567358,0.16,0.16,23.96,11.67,TheRealist68,149,100,False
-3,5,0.005531464700081436,0.03991911723526648,0.004,0.028141058827257943,0.015,0.11135075167680683,0.02,0.02,23.96,11.67,TheRealist68,149,100,False
-4,5,0.0031564845247951446,0.022269477816684955,0.004,0.028141058827257943,0.005833333333333333,0.04146415432968691,0.02,0.02,23.96,11.67,TheRealist68,149,100,False
-5,5,0.0013120507751234179,0.013120507751234179,0.002,0.019999999999999993,0.002,0.019999999999999993,0.01,0.01,23.96,11.67,TheRealist68,149,100,False
5,10,0.1586724060423675,0.11747666984540434,0.155,0.1122542208605543,0.34934920634920635,0.3007011461418472,1.55,1.53,23.96,11.67,TheRealist68,149,100,False
6,10,0.1568497806561033,0.11605421298457465,0.154,0.10863710324755627,0.3382142857142857,0.28386860599978025,1.54,1.53,23.96,11.67,TheRealist68,149,100,False
8,10,0.15619383137910442,0.11125087165028345,0.156,0.10947071929899055,0.3285753968253968,0.2717743193427903,1.56,1.55,23.96,11.67,TheRealist68,149,100,False
7,10,0.1548456265348837,0.11026315129940831,0.15200000000000002,0.10098504739801728,0.3351309523809524,0.2727569937801791,1.52,1.51,23.96,11.67,TheRealist68,149,100,False
3,10,0.1539659571530032,0.11704331353159672,0.15,0.10963668190985178,0.3428492063492063,0.30356261261630096,1.5,1.47,23.96,11.67,TheRealist68,149,100,False
9,10,0.1537541257554911,0.11082916014094493,0.156,0.10947071929899059,0.3129523809523809,0.25353080260578076,1.56,1.55,23.96,11.67,TheRealist68,149,100,False
12,10,0.1530628232949582,0.09984407388887391,0.163,0.10115993936995679,0.29576984126984124,0.2331701698131273,1.63,1.61,23.96,11.67,TheRealist68,149,100,False
10,10,0.15274167181919276,0.10376631971134295,0.159,0.10550025132815102,0.3019920634920635,0.23863588328982163,1.59,1.57,23.96,11.67,TheRealist68,149,100,False
13,10,0.15235097818221982,0.1004835597709053,0.163,0.10215357818184113,0.2933253968253968,0.23360272746218955,1.63,1.61,23.96,11.67,TheRealist68,149,100,False
15,10,0.151497030062947,0.10050777298105994,0.163,0.10313764461812058,0.29304761904761906,0.24346408295810848,1.63,1.61,23.96,11.67,TheRealist68,149,100,False
18,10,0.1498295619618148,0.09849951297780943,0.16400000000000003,0.10202000200000394,0.28734126984126984,0.24534801125651082,1.64,1.62,23.96,11.67,TheRealist68,149,100,False
17,10,0.1495992743797569,0.09872397615533723,0.163,0.10215357818184116,0.2885634920634921,0.24502849142820235,1.63,1.61,23.96,11.67,TheRealist68,149,100,False
20,10,0.14261989315938123,0.09338798990755288,0.155,0.09252354327740622,0.28414285714285714,0.24659371265053898,1.55,1.53,23.96,11.67,TheRealist68,149,100,False
0,10,0.10704740183639813,0.11453321154781317,0.096,0.08752488823532459,0.3103214285714286,0.3516799493591679,0.96,0.81,23.96,11.67,TheRealist68,149,100,False
-1,10,0.08526037486330532,0.10905537404824218,0.075,0.07961396760860398,0.2640793650793651,0.3535051609911521,0.75,0.62,23.96,11.67,TheRealist68,149,100,False
-2,10,0.04993489665951738,0.08126808742520082,0.053000000000000005,0.06883591968139771,0.14784126984126986,0.28865858924917875,0.53,0.43,23.96,11.67,TheRealist68,149,100,False
-3,10,0.0162178401839409,0.038766840387010705,0.024000000000000004,0.04948216697442473,0.037686507936507935,0.1183210210349213,0.24,0.18,23.96,11.67,TheRealist68,149,100,False
-4,10,0.004906441070935322,0.019967201343392037,0.008,0.030748244591432296,0.011734126984126984,0.0482592597272868,0.08,0.05,23.96,11.67,TheRealist68,149,100,False
-5,10,0.002029311167512753,0.011550755348868874,0.004,0.019694638556693237,0.005428571428571429,0.027972068407753466,0.04,0.02,23.96,11.67,TheRealist68,149,100,False
-1,5,0.07250799820112093,0.09809667098038134,0.126,0.15739033379377906,0.17216666666666666,0.2046739900421534,0.63,0.36,45.98,25.59,MeloniaShaby,220,100,False
0,5,0.06655189983813455,0.08472970567320284,0.124,0.1498281844263116,0.12016666666666667,0.13524087916909125,0.62,0.39,45.98,25.59,MeloniaShaby,220,100,False
20,5,0.061115364873864986,0.1105359262582225,0.062,0.10897131491703438,0.12933333333333333,0.24890467121678406,0.31,0.31,45.98,25.59,MeloniaShaby,220,100,False
13,5,0.06048249324765978,0.1104689433307711,0.062,0.10897131491703438,0.12616666666666668,0.23694007776003997,0.31,0.31,45.98,25.59,MeloniaShaby,220,100,False
15,5,0.06016089091508139,0.11015570108578851,0.062,0.10897131491703435,0.125,0.23596995186213474,0.31,0.31,45.98,25.59,MeloniaShaby,220,100,False
17,5,0.06010057954534886,0.11467690296016518,0.06,0.11191627462193571,0.12633333333333333,0.24974936931801742,0.3,0.3,45.98,25.59,MeloniaShaby,220,100,False
12,5,0.059118095602726684,0.10318830601146167,0.064,0.10965510669477473,0.1175,0.20736136904866675,0.32,0.32,45.98,25.59,MeloniaShaby,220,100,False
18,5,0.05863989604692179,0.11050561463136206,0.05800000000000001,0.10747797519266518,0.12583333333333335,0.24954925696108907,0.29,0.29,45.98,25.59,MeloniaShaby,220,100,False
5,5,0.05583065529951491,0.09178027705702708,0.064,0.10202000200000394,0.10766666666666666,0.17930874876859945,0.32,0.32,45.98,25.59,MeloniaShaby,220,100,False
-2,5,0.05444201714249292,0.08431764300697278,0.098,0.14069093572060495,0.16983333333333334,0.22924135605644838,0.49,0.21,45.98,25.59,MeloniaShaby,220,100,False
6,5,0.054181161795859835,0.09347841549871841,0.06,0.10050378152592122,0.1065,0.18486344946877667,0.3,0.3,45.98,25.59,MeloniaShaby,220,100,False
7,5,0.05403252907255619,0.09334255481217105,0.06,0.1005037815259212,0.106,0.1845387370026831,0.3,0.3,45.98,25.59,MeloniaShaby,220,100,False
9,5,0.05257000902519538,0.09239085702720626,0.05800000000000001,0.09967624358568865,0.105,0.18728523053288954,0.29,0.29,45.98,25.59,MeloniaShaby,220,100,False
10,5,0.051728193305954,0.09274049200007066,0.05600000000000001,0.09880089150213253,0.10466666666666667,0.1890088745474349,0.28,0.28,45.98,25.59,MeloniaShaby,220,100,False
8,5,0.05155522369667925,0.09282470350080864,0.05600000000000001,0.09880089150213252,0.1035,0.18765633213376784,0.28,0.28,45.98,25.59,MeloniaShaby,220,100,False
3,5,0.049087537582274986,0.08046076402416452,0.064,0.10202000200000393,0.08349999999999999,0.13677163990199678,0.32,0.32,45.98,25.59,MeloniaShaby,220,100,False
-3,5,0.040571396486311494,0.07070813321191963,0.07800000000000001,0.12356652810808788,0.13949999999999999,0.21196868614426023,0.39,0.15,45.98,25.59,MeloniaShaby,220,100,False
-4,5,0.019326338908892512,0.047020103323508956,0.04800000000000001,0.09896433394884946,0.09666666666666666,0.19125082982882255,0.24,0.03,45.98,25.59,MeloniaShaby,220,100,False
-5,5,0.012664340191232354,0.03373063611518885,0.034,0.0806789372084865,0.075,0.17468104652041674,0.17,0.01,45.98,25.59,MeloniaShaby,220,100,False
0,10,0.13325504027407992,0.08312276592382872,0.193,0.11913408115618841,0.17533730158730157,0.0986362225264277,1.93,1.66,45.98,25.59,MeloniaShaby,220,100,False
-1,10,0.09237942076300594,0.09051778054854871,0.129,0.12168430756293394,0.2039404761904762,0.18497724406380886,1.29,1.0,45.98,25.59,MeloniaShaby,220,100,False
3,10,0.08237076925299762,0.0668257551916971,0.10400000000000001,0.08277998098891574,0.14206349206349206,0.11682015046933347,1.04,1.04,45.98,25.59,MeloniaShaby,220,100,False
20,10,0.07733949067961048,0.08772870331646596,0.09700000000000002,0.0926108399528245,0.1779285714285714,0.2310018653938389,0.97,0.79,45.98,25.59,MeloniaShaby,220,100,False
17,10,0.07656156811500851,0.08791489075391265,0.094,0.0896908269804914,0.1765753968253968,0.23186747488821668,0.94,0.79,45.98,25.59,MeloniaShaby,220,100,False
5,10,0.075641023356721,0.0708407990758356,0.09,0.07849596270902194,0.15538888888888888,0.161159462372481,0.9,0.89,45.98,25.59,MeloniaShaby,220,100,False
18,10,0.07547269362655,0.08700247453217957,0.09300000000000001,0.09129262530097068,0.1750079365079365,0.23230643888657035,0.93,0.77,45.98,25.59,MeloniaShaby,220,100,False
15,10,0.07507685389563946,0.08745386306488173,0.09300000000000001,0.09239244361073926,0.1699404761904762,0.2197883908713058,0.93,0.78,45.98,25.59,MeloniaShaby,220,100,False
13,10,0.07341772693584414,0.08679662104794533,0.09,0.0904534033733291,0.1678373015873016,0.22187412880323956,0.9,0.76,45.98,25.59,MeloniaShaby,220,100,False
7,10,0.07277333774499767,0.0752755928044791,0.09,0.0834847109936722,0.15404761904761904,0.16728423798334097,0.9,0.81,45.98,25.59,MeloniaShaby,220,100,False
6,10,0.07172131294806527,0.07386133275096146,0.086,0.08042814724141585,0.1523531746031746,0.16887604151895194,0.86,0.81,45.98,25.59,MeloniaShaby,220,100,False
9,10,0.0710652471014961,0.0762121115461124,0.08900000000000001,0.08633385983225443,0.1508095238095238,0.17124750605620584,0.89,0.79,45.98,25.59,MeloniaShaby,220,100,False
10,10,0.07049888097753466,0.07892350821126755,0.08800000000000001,0.08908060134144545,0.14945238095238095,0.17392400540325667,0.88,0.78,45.98,25.59,MeloniaShaby,220,100,False
8,10,0.07033301793191189,0.07477029963097549,0.08700000000000001,0.08245598764789552,0.1511825396825397,0.17138694257437476,0.87,0.78,45.98,25.59,MeloniaShaby,220,100,False
12,10,0.06967884655836641,0.08052858693062771,0.086,0.08647998542314793,0.1577579365079365,0.19258507165139116,0.86,0.73,45.98,25.59,MeloniaShaby,220,100,False
-2,10,0.047785750571350954,0.06735585090100674,0.067,0.09107106782035333,0.1801785714285714,0.22426396874611895,0.67,0.38,45.98,25.59,MeloniaShaby,220,100,False
-3,10,0.0313592138905287,0.0481186749913176,0.049,0.06741249472052227,0.14797222222222223,0.2086444945275227,0.49,0.21,45.98,25.59,MeloniaShaby,220,100,False
-4,10,0.017542706200834274,0.03362700159584826,0.034,0.05545040554177648,0.10760714285714286,0.1888924176664411,0.34,0.09,45.98,25.59,MeloniaShaby,220,100,False
-5,10,0.011933699460067988,0.02836713520643948,0.025,0.05198095999517711,0.0814563492063492,0.17425095889149933,0.25,0.05,45.98,25.59,MeloniaShaby,220,100,False
3,5,0.24911379733127273,0.12408895443884596,0.306,0.15427903357883793,0.33666666666666667,0.1374776790371643,1.53,1.53,187.09,26.89,Irseus,775,100,False
5,5,0.19163785869601196,0.11387307497271904,0.258,0.15121060301660882,0.247,0.11809800187614543,1.29,1.28,187.09,26.89,Irseus,775,100,False
6,5,0.164894831872464,0.11367704421908925,0.228,0.15575168011480922,0.21100000000000002,0.11718786896687143,1.14,1.13,187.09,26.89,Irseus,775,100,False
7,5,0.1339208981311778,0.10703330734101693,0.188,0.14993601328836276,0.18366666666666667,0.12635305852423492,0.94,0.91,187.09,26.89,Irseus,775,100,False
8,5,0.12060177703605948,0.10216567787981765,0.17,0.1431958466752807,0.17300000000000001,0.1274761481617967,0.85,0.82,187.09,26.89,Irseus,775,100,False
9,5,0.10644084022169978,0.09569009959677383,0.15,0.13446489534747752,0.162,0.13035563889833304,0.75,0.72,187.09,26.89,Irseus,775,100,False
10,5,0.09556068376946777,0.09503819340009491,0.134,0.13349989596333858,0.14866666666666667,0.13429117233627938,0.67,0.64,187.09,26.89,Irseus,775,100,False
0,5,0.08866302892729187,0.12049183026224648,0.098,0.12869194287761826,0.1733333333333333,0.26060018785959826,0.49,0.48,187.09,26.89,Irseus,775,100,False
12,5,0.08860813173106954,0.09576912723316179,0.126,0.13530362414610597,0.13783333333333334,0.13473286951574262,0.63,0.59,187.09,26.89,Irseus,775,100,False
13,5,0.08452334668239565,0.09419817312770586,0.12,0.13333333333333336,0.13333333333333333,0.13546279323182564,0.6,0.56,187.09,26.89,Irseus,775,100,False
15,5,0.07961340535807403,0.09335950059617874,0.114,0.13410383433682418,0.12733333333333333,0.136813175965786,0.57,0.52,187.09,26.89,Irseus,775,100,False
17,5,0.07572679727380499,0.08615087832128616,0.10800000000000001,0.12200347734736289,0.12783333333333333,0.13717232152021705,0.54,0.49,187.09,26.89,Irseus,775,100,False
18,5,0.07534304702256032,0.08581340339037646,0.10800000000000001,0.12200347734736289,0.1265,0.1357957591955221,0.54,0.49,187.09,26.89,Irseus,775,100,False
20,5,0.07519441429925668,0.08570246680120212,0.10800000000000001,0.12200347734736289,0.126,0.1354279909794897,0.54,0.49,187.09,26.89,Irseus,775,100,False
-1,5,0.0017989452745991058,0.013948612215505425,0.004,0.02814105882725794,0.0045000000000000005,0.031857479340007266,0.02,0.01,187.09,26.89,Irseus,775,100,False
-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.09,26.89,Irseus,775,100,False
-4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.09,26.89,Irseus,775,100,False
-3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.09,26.89,Irseus,775,100,False
-2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.09,26.89,Irseus,775,100,False
3,10,0.2580856865145577,0.11259467594118854,0.30400000000000005,0.1262673130443281,0.3433730158730159,0.12337158999771825,3.04,2.82,187.09,26.89,Irseus,775,100,False
5,10,0.20718886391229577,0.09977141618316406,0.273,0.1254124508503156,0.26588492063492064,0.08381189945590489,2.73,2.31,187.09,26.89,Irseus,775,100,False
6,10,0.1887231572792777,0.08707146428139902,0.267,0.11106008929558553,0.23895238095238094,0.07140907756011497,2.67,2.11,187.09,26.89,Irseus,775,100,False
7,10,0.16743261003335108,0.08689365571949463,0.252,0.10775955276503893,0.22301190476190477,0.07425878192001048,2.52,1.83,187.09,26.89,Irseus,775,100,False
8,10,0.14698336214456015,0.08273258086979285,0.233,0.10254833794928916,0.21479761904761904,0.07577276248407393,2.33,1.55,187.09,26.89,Irseus,775,100,False
9,10,0.13353426971180735,0.07736904326246505,0.221,0.09979271445644647,0.20659523809523808,0.08162471442556062,2.21,1.37,187.09,26.89,Irseus,775,100,False
10,10,0.12088326320213216,0.07327124637653455,0.207,0.0956160250294073,0.20012698412698413,0.08468732288010257,2.07,1.2,187.09,26.89,Irseus,775,100,False
12,10,0.10921823998070293,0.06750967824476083,0.195,0.09142530206997326,0.19330158730158728,0.08614104430945772,1.95,1.04,187.09,26.89,Irseus,775,100,False
13,10,0.10637743762692925,0.06648278550149223,0.193,0.0912926253009707,0.19167460317460316,0.08635358777812166,1.93,1.0,187.09,26.89,Irseus,775,100,False
15,10,0.09868429324593894,0.06506843968959586,0.185,0.09252354327740621,0.1894642857142857,0.08815610723162276,1.85,0.88,187.09,26.89,Irseus,775,100,False
0,10,0.09749477988861364,0.09371903499840344,0.10700000000000001,0.09239244361073927,0.21214285714285716,0.24128483251317331,1.07,1.04,187.09,26.89,Irseus,775,100,False
17,10,0.0967384702613827,0.06501317097209486,0.185,0.09574271077563382,0.18863492063492063,0.08910812010156453,1.85,0.86,187.09,26.89,Irseus,775,100,False
18,10,0.09597135005324672,0.06536480865649275,0.18600000000000003,0.09849370589540277,0.1861626984126984,0.08957550383833326,1.86,0.85,187.09,26.89,Irseus,775,100,False
20,10,0.09570828639440711,0.06464139352579504,0.187,0.09708373975724525,0.18576190476190477,0.08937776559985754,1.87,0.85,187.09,26.89,Irseus,775,100,False
-1,10,0.008077135345271014,0.019560478223355982,0.02,0.04264014327112209,0.025813492063492066,0.05597204606681495,0.2,0.07,187.09,26.89,Irseus,775,100,False
-2,10,0.004852548859531622,0.013346260029330155,0.016,0.03949172013974523,0.01720238095238095,0.04160072027675159,0.16,0.03,187.09,26.89,Irseus,775,100,False
-3,10,0.0012811938814971588,0.005097295072282239,0.006000000000000001,0.0238683256575942,0.006111111111111111,0.024331695899890714,0.06,0.0,187.09,26.89,Irseus,775,100,False
-5,10,0.000694244268773387,0.003985064400100993,0.0030000000000000005,0.01714466079977653,0.0037777777777777775,0.02217840798548601,0.03,0.0,187.09,26.89,Irseus,775,100,False
-4,10,0.0004329167055111359,0.003046322437449347,0.002,0.01407052941362897,0.002111111111111111,0.014873201444615786,0.02,0.0,187.09,26.89,Irseus,775,100,False
20,5,0.09503138311142706,0.12732388973683173,0.1,0.12226812728383042,0.19266666666666665,0.2833216476100782,0.5,0.5,37.86,21.92,AkiAki_Akira,234,100,False
18,5,0.09193520995636445,0.12408099375580317,0.098,0.1222516034473763,0.18600000000000003,0.2748198062839102,0.49,0.49,37.86,21.92,AkiAki_Akira,234,100,False
17,5,0.09068347055097357,0.12041086083401821,0.098,0.1222516034473763,0.18100000000000002,0.2642039055421091,0.49,0.49,37.86,21.92,AkiAki_Akira,234,100,False
15,5,0.08599382385993305,0.12270921507298774,0.08800000000000001,0.11830452060660905,0.17800000000000002,0.2772204509973578,0.44,0.44,37.86,21.92,AkiAki_Akira,234,100,False
13,5,0.08149911512510964,0.11831445921950912,0.086,0.11808232019838677,0.1635,0.25377835049202124,0.43,0.43,37.86,21.92,AkiAki_Akira,234,100,False
10,5,0.08061099188315525,0.11603933740196128,0.086,0.1180823201983868,0.16149999999999998,0.25094317035431496,0.43,0.43,37.86,21.92,AkiAki_Akira,234,100,False
12,5,0.08033569707328986,0.11855899895416104,0.084,0.11782541441823273,0.162,0.2544009931581741,0.42,0.42,37.86,21.92,AkiAki_Akira,234,100,False
9,5,0.06885671603598839,0.10163323132910342,0.07600000000000001,0.10928602080519882,0.13683333333333333,0.21624920933663677,0.38,0.38,37.86,21.92,AkiAki_Akira,234,100,False
8,5,0.06279286836135864,0.09338704684869675,0.07400000000000001,0.10882290311521854,0.11716666666666667,0.174953176355696,0.37,0.37,37.86,21.92,AkiAki_Akira,234,100,False
7,5,0.05960408016087002,0.08888153891218507,0.07400000000000001,0.10882290311521857,0.10566666666666666,0.15924943200437142,0.37,0.37,37.86,21.92,AkiAki_Akira,234,100,False
6,5,0.049041230059561985,0.07945363615951967,0.066,0.10657192762437841,0.07933333333333334,0.12686587206553818,0.33,0.33,37.86,21.92,AkiAki_Akira,234,100,False
3,5,0.0451915625388291,0.07011587626688298,0.06,0.09211323729436767,0.08016666666666666,0.12826422556599676,0.3,0.3,37.86,21.92,AkiAki_Akira,234,100,False
